district,gender,race,major_award_count,allegation_count,sustained_count,unsustained_count,birth_year
18,M,Black,0,21,0,17,1953
16,M,White,0,5,0,3,1971
25,M,White,0,5,0,5,1941
17,F,Hispanic,0,12,0,9,1968
25,M,White,0,1,0,1,1945
19,F,White,0,2,0,1,1975
22,F,Black,0,2,0,2,1945
9,M,White,0,4,0,4,1954
12,F,Hispanic,0,6,0,5,1967
7,F,Black,0,7,0,2,1975
22,M,Black,0,4,0,1,1944
8,F,Black,0,8,0,1,1963
10,F,White,0,2,0,2,1956
3,M,Black,0,15,0,4,1965
8,M,Black,0,5,0,4,1941
18,M,Black,0,3,0,1,1958
20,M,White,0,1,0,1,1946
18,M,White,0,3,0,2,1944
16,M,White,0,7,0,5,1949
7,M,White,0,31,0,15,1973
18,M,White,0,1,0,1,1949
16,F,White,0,11,0,7,1955
16,M,White,0,5,0,1,1951
23,F,White,0,3,0,1,1956
20,M,Asian/Pacific,0,13,0,4,1944
18,M,Black,0,19,0,15,1947
25,F,White,0,5,0,4,1956
9,F,White,0,6,0,4,1952
25,M,White,0,6,0,3,1954
9,F,White,0,13,0,7,1965
19,M,White,0,8,0,6,1931
19,M,White,0,5,0,3,1942
20,M,White,0,2,0,2,1945
8,M,White,0,6,0,5,1939
12,M,White,0,1,0,1,1942
8,M,White,0,7,0,3,1932
11,F,White,0,17,0,15,1962
5,M,White,0,2,0,1,1947
20,M,White,0,1,0,1,1947
22,M,White,0,6,0,5,1941
9,F,White,0,8,0,4,1959
19,M,White,0,3,0,2,1948
15,M,Hispanic,0,17,0,14,1965
23,M,White,0,2,0,2,1943
17,M,White,0,3,0,3,1940
25,M,Black,0,8,0,7,1948
8,M,Hispanic,0,9,0,7,1970
12,M,White,0,9,0,5,1949
3,M,White,0,12,0,8,1952
8,M,White,0,6,0,1,1942
1,M,White,0,1,0,1,1948
5,M,White,0,4,0,2,1976
16,F,Hispanic,0,6,0,2,1945
15,M,White,0,24,0,14,1944
7,F,Black,0,6,0,3,1958
12,M,Hispanic,0,11,0,3,1958
11,M,Hispanic,0,5,0,2,1950
24,M,White,0,4,0,1,1952
16,F,White,0,4,0,3,1964
18,F,White,0,2,0,1,1959
2,F,Black,0,3,0,3,1966
25,M,Hispanic,0,2,0,1,1961
5,M,Black,0,7,0,3,1954
12,M,Black,0,7,0,3,1966
1,F,Black,0,12,0,6,1956
7,F,Black,0,4,0,2,1966
5,M,Black,0,3,0,1,1978
7,F,Black,0,8,0,5,1968
9,M,White,0,30,0,14,1969
20,M,Black,0,4,0,2,1962
16,F,White,0,3,0,3,1968
1,M,White,0,6,0,2,1963
18,M,White,0,1,0,1,1977
10,F,Black,0,4,0,2,1978
6,F,Black,0,15,0,3,1969
8,M,Hispanic,0,7,0,4,1967
12,F,White,0,6,0,4,1968
18,M,Hispanic,0,4,0,1,1976
5,M,Hispanic,0,3,1,0,1981
15,M,White,0,0,0,0,1944
25,M,White,0,0,0,0,1987
3,M,Hispanic,0,1,0,0,1985
11,F,Hispanic,0,1,0,0,1989
15,M,White,0,1,0,0,1988
11,M,White,0,1,0,0,1943
11,M,White,0,1,0,0,1986
5,M,Black,0,1,0,0,1966
2,M,Hispanic,0,1,0,0,1979
6,M,Hispanic,0,1,0,0,1982
25,M,Hispanic,0,2,0,0,1995
22,M,Hispanic,0,1,0,0,1982
8,M,White,0,1,0,0,1985
9,M,White,0,1,0,0,1978
8,F,Hispanic,0,2,0,0,1986
8,F,White,0,1,0,0,1970
5,M,Black,0,3,0,0,1966
18,M,White,0,1,0,0,1990
22,M,Black,0,1,0,0,1984
25,M,White,0,1,0,0,1979
20,M,White,0,3,0,0,1969
13,F,Black,0,4,0,0,1960
1,M,Asian/Pacific,0,2,0,0,1973
12,M,Hispanic,0,1,0,0,1984
19,M,Hispanic,0,1,0,0,1990
11,F,Black,0,3,0,0,1967
4,F,Black,0,1,0,0,1971
19,F,Hispanic,0,4,0,0,1970
7,M,White,0,1,0,0,1990
6,M,Hispanic,0,2,0,0,1985
25,M,Hispanic,0,1,0,0,1991
22,F,White,0,3,0,0,1991
24,M,White,0,1,0,0,1935
12,F,White,0,1,0,0,1963
18,M,White,0,2,0,0,1983
12,M,Hispanic,0,2,0,0,1980
25,M,Hispanic,0,1,0,0,1981
1,F,White,0,1,0,0,1979
23,M,White,0,4,0,0,1954
18,M,Hispanic,0,1,0,0,1979
3,M,Black,0,1,0,0,1978
6,M,White,0,1,0,0,1992
18,M,White,0,2,0,0,1946
20,M,Asian/Pacific,0,6,0,0,1957
7,M,Hispanic,0,3,0,0,1990
8,M,White,0,3,0,0,1967
24,F,Hispanic,0,1,0,0,1964
7,M,Hispanic,0,1,0,0,1985
3,F,Black,0,2,0,0,1986
16,F,White,0,1,0,0,1972
5,M,White,0,3,0,0,1985
19,M,White,0,5,0,0,1957
2,M,White,0,1,0,0,1979
16,M,White,0,2,0,0,1992
22,F,Black,0,4,0,0,1966
17,M,White,0,1,0,0,1942
7,M,White,0,1,0,0,1973
25,M,White,0,3,0,0,1974
22,M,White,0,1,0,0,1950
19,M,Native American/Alaskan Native,0,3,0,0,1955
11,M,White,0,2,0,0,1973
24,F,White,0,4,0,0,1971
16,F,White,0,6,0,0,1972
25,M,White,0,1,0,0,1931
2,M,White,0,1,0,0,1970
12,M,White,0,1,0,0,1938
5,M,Black,0,1,0,0,1985
2,M,Black,0,2,0,0,1982
12,F,Black,0,2,0,0,1974
25,F,Hispanic,0,1,0,0,1956
18,M,White,0,2,0,0,1979
2,M,Hispanic,0,1,0,0,1982
3,F,Black,0,1,0,0,1955
2,F,Black,0,4,0,0,1964
3,M,Black,0,4,0,0,1970
12,F,Hispanic,0,3,0,0,1985
18,F,Hispanic,0,4,0,0,1988
3,M,Asian/Pacific,0,0,0,0,1980
16,M,White,0,0,0,0,1949
3,M,White,0,1,0,0,1981
19,M,Black,0,0,0,0,1983
20,F,White,0,0,0,0,1963
20,M,White,0,0,0,0,1949
18,M,White,0,0,0,0,1925
25,M,White,0,0,0,0,1928
18,M,White,0,0,0,0,1928
18,M,Black,0,0,0,0,1928
9,M,White,0,0,0,0,1928
25,M,White,0,0,0,0,1946
25,M,White,0,0,0,0,1920
20,M,White,0,0,0,0,1945
19,M,White,0,0,0,0,1929
19,M,White,0,0,0,0,1933
6,M,White,0,0,0,0,1930
3,M,Black,0,0,0,0,1959
17,M,White,0,0,0,0,1942
25,F,White,0,0,0,0,1941
17,F,Native American/Alaskan Native,0,0,0,0,1956
12,F,Hispanic,0,0,0,0,1953
5,M,Asian/Pacific,0,0,0,0,1984
7,M,White,0,0,0,0,1975
25,F,Hispanic,0,0,0,0,1989
7,M,Hispanic,0,0,0,0,1994
6,F,Black,0,0,0,0,1969
12,F,Black,0,0,0,0,1952
7,M,White,0,0,0,0,1984
14,F,Hispanic,0,0,0,0,1984
19,M,Hispanic,0,0,0,0,1986
19,M,Asian/Pacific,0,0,0,0,1979
2,F,Hispanic,0,0,0,0,1987
1,M,White,0,0,0,0,1992
11,M,White,0,0,0,0,1992
25,M,White,0,0,0,0,1989
7,F,Black,0,0,0,0,1990
12,F,White,0,0,0,0,1990
5,F,White,0,0,0,0,1983
2,F,Black,0,0,0,0,1981
7,M,White,0,0,0,0,1992
5,F,White,0,0,0,0,1951
15,M,White,0,0,0,0,1949
9,M,Hispanic,0,0,0,0,1982
17,M,White,0,0,0,0,1987
25,F,Hispanic,0,0,0,0,1987
23,F,White,0,0,0,0,1966
22,M,White,0,0,0,0,1952
7,F,Asian/Pacific,0,0,0,0,1991
14,F,White,0,0,0,0,1959
19,M,Hispanic,0,0,0,0,1980
9,F,White,0,0,0,0,1981
9,M,White,0,0,0,0,1943
17,M,White,0,0,0,0,1972
22,M,White,0,0,0,0,1934
19,M,White,0,0,0,0,1971
4,F,Black,0,0,0,0,1974
18,M,White,0,0,0,0,1938
23,M,White,0,0,0,0,1948
17,M,White,0,0,0,0,1970
20,F,White,0,0,0,0,1950
7,M,White,0,0,0,0,1986
9,F,Hispanic,0,0,0,0,1979
24,F,White,0,0,0,0,1974
2,F,Black,0,0,0,0,1982
17,M,White,0,0,0,0,1929
18,M,White,0,0,0,0,1936
25,F,White,0,0,0,0,1984
9,F,White,0,0,0,0,1991
7,M,White,0,0,0,0,1990
7,F,Hispanic,0,0,0,0,1990
25,M,White,0,0,0,0,1942
22,M,White,0,0,0,0,1922
25,M,White,0,0,0,0,1945
3,M,Black,0,0,0,0,1922
7,M,White,0,0,0,0,1934
18,M,White,0,0,0,0,1922
20,M,White,0,0,0,0,1935
16,M,White,0,0,0,0,1928
24,M,White,0,0,0,0,1949
23,M,White,0,0,0,0,1927
7,M,Black,0,0,0,0,1924
7,M,Black,0,0,0,0,1941
16,M,White,0,0,0,0,1944
25,M,White,0,0,0,0,1959
9,M,Asian/Pacific,0,0,0,0,1980
23,M,White,0,0,0,0,1948
6,M,White,0,0,0,0,1947
20,M,White,0,0,0,0,1938
19,M,White,0,0,0,0,1941
16,M,White,0,0,0,0,1934
17,M,White,0,0,0,0,1947
23,M,White,0,0,0,0,1934
16,F,White,0,0,0,0,1953
19,M,White,0,0,0,0,1945
24,F,White,0,0,0,0,1951
20,F,White,0,0,0,0,1957
16,M,White,0,0,0,0,1932
18,M,White,0,0,0,0,1938
17,M,White,0,0,0,0,1933
7,M,Hispanic,0,0,0,0,1984
25,M,White,0,0,0,0,1936
18,M,White,0,0,0,0,1945
4,M,White,0,0,0,0,1987
16,M,White,0,0,0,0,1940
16,M,White,0,0,0,0,1945
5,M,Black,0,0,0,0,1918
2,M,Black,0,0,0,0,1925
12,M,White,0,0,0,0,1921
2,M,Black,0,0,0,0,1922
14,M,Black,0,0,0,0,1949
9,M,White,0,0,0,0,1947
2,M,White,0,0,0,0,1934
12,M,White,0,0,0,0,1945
18,M,White,0,0,0,0,1948
3,M,White,0,0,0,0,1949
14,M,White,0,0,0,0,1942
8,M,White,0,0,0,0,1922
24,M,White,0,0,0,0,1944
8,M,White,0,0,0,0,1920
11,M,White,0,0,0,0,1921
14,F,White,0,0,0,0,1944
12,M,White,0,0,0,0,1957
17,M,White,0,0,0,0,1931
22,M,Black,0,0,0,0,1936
8,M,White,0,0,0,0,1922
16,M,White,0,0,0,0,1922
11,M,White,0,0,0,0,1935
11,M,White,0,0,0,0,1947
5,M,Black,0,0,0,0,1951
8,M,White,0,0,0,0,1930
8,M,White,0,0,0,0,1928
11,M,White,0,0,0,0,1948
2,M,White,0,0,0,0,1965
15,F,White,0,0,0,0,1950
8,M,White,0,0,0,0,1929
8,M,White,0,0,0,0,1943
11,M,Black,0,0,0,0,1933
15,M,White,0,0,0,0,1983
11,M,White,0,0,0,0,1991
3,F,White,0,3,0,1,1959
1,M,White,0,1,0,0,1938
1,M,White,0,2,0,1,1942
1,M,White,0,1,0,0,1934
1,M,White,0,8,0,6,1946
1,M,Hispanic,0,1,0,1,1947
12,F,White,0,3,0,3,1959
1,M,White,0,4,0,3,1952
9,M,White,0,43,0,35,1969
3,F,Black,0,8,0,4,1960
1,M,Hispanic,0,8,0,4,1947
1,M,White,0,3,0,1,1939
1,M,White,0,4,0,2,1950
16,F,White,0,4,0,2,1958
1,M,White,0,1,0,1,1946
1,M,White,0,1,0,0,1937
25,F,Black,0,3,0,0,1965
1,M,White,0,0,0,0,1948
1,M,White,0,0,0,0,1926
1,M,White,0,0,0,0,1933
1,M,White,0,0,0,0,1943
1,M,Black,0,0,0,0,1935
1,M,White,0,0,0,0,1920
1,M,White,0,0,0,0,1928
1,M,Hispanic,0,0,0,0,1927
1,M,White,0,0,0,0,1923
1,M,White,0,0,0,0,1926
1,M,White,0,0,0,0,1924
1,F,White,0,0,0,0,1948
1,M,White,0,0,0,0,1949
1,M,White,0,0,0,0,1941
1,M,Black,0,0,0,0,1920
1,M,White,0,0,0,0,1924
1,F,White,0,0,0,0,1966
1,M,White,0,0,0,0,1949
9,F,White,0,0,0,0,1946
1,F,White,0,0,0,0,1944
1,M,White,0,0,0,0,1920
1,M,White,0,0,0,0,1923
1,M,White,0,0,0,0,1930
1,M,White,0,0,0,0,1921
1,M,White,0,0,0,0,1946
1,M,White,0,0,0,0,1926
1,M,White,0,0,0,0,1925
1,M,White,0,0,0,0,1934
1,M,White,0,0,0,0,1946
25,F,White,0,0,0,0,1973
1,M,Black,0,0,0,0,1942
1,M,Black,0,0,0,0,1944
11,M,White,0,0,0,0,1945
1,M,White,0,0,0,0,1933
1,M,White,0,0,0,0,1947
1,M,Hispanic,0,0,0,0,1943
1,M,White,0,0,0,0,1944
1,M,White,0,0,0,0,1918
23,M,Native American/Alaskan Native,0,1,1,0,1960
6,M,White,0,4,1,1,1952
12,M,White,0,5,0,3,1948
4,M,White,0,3,1,1,1949
5,M,Hispanic,0,1,0,0,1980
6,F,Hispanic,0,4,0,0,1975
9,M,Black,0,1,0,0,1985
3,M,Black,0,8,3,4,1947
6,M,Black,0,4,1,0,1984
8,M,White,0,3,1,1,1948
2,M,Black,0,7,2,4,1943
2,M,White,0,10,1,5,1947
21,F,White,0,6,1,3,1953
2,M,Black,0,9,1,7,1971
1,M,White,0,2,2,0,1943
3,M,Black,0,27,4,20,1952
3,F,Black,0,1,1,0,1988
6,F,Black,0,2,1,0,1970
21,F,White,0,1,0,0,1942
12,F,White,0,1,0,1,1968
2,M,Black,0,1,1,0,1951
5,M,Black,0,3,2,0,1979
14,F,White,0,1,1,0,1961
7,M,Black,0,10,1,2,1954
21,M,Hispanic,0,16,5,6,1947
8,F,White,0,7,3,2,1950
16,M,Hispanic,0,6,2,2,1949
14,F,White,0,10,1,3,1956
5,F,Black,0,4,1,3,1949
17,M,White,0,28,3,13,1962
21,F,White,0,10,1,4,1957
20,M,Black,0,26,6,19,1944
11,M,Black,0,19,6,12,1951
2,M,Black,0,12,3,4,1951
18,M,Black,0,23,6,8,1962
5,M,Black,0,9,4,2,1951
5,M,Black,0,1,1,0,1964
15,M,Black,0,7,3,3,1963
3,M,Black,0,31,15,10,1958
12,M,Hispanic,0,8,1,4,1959
11,M,White,0,4,1,0,1989
7,M,White,0,1,1,0,1946
18,M,Black,0,2,2,0,1951
2,M,Black,0,1,1,0,1945
8,M,Black,0,19,1,16,1963
2,M,White,0,18,1,11,1967
2,F,Black,0,17,1,10,1955
12,M,White,0,3,3,0,1955
7,M,Black,0,35,2,29,1947
12,F,White,0,7,1,2,1964
8,M,White,0,5,0,2,1942
5,M,White,0,8,1,4,1948
14,M,White,0,2,0,2,1947
4,F,Black,0,14,1,8,1944
2,M,Black,0,19,2,13,1950
12,M,White,0,3,1,1,1975
11,M,White,0,12,1,7,1949
5,F,Black,0,4,3,0,1969
21,M,White,0,13,2,5,1949
19,M,Black,0,9,2,5,1969
14,M,White,0,3,1,2,1945
15,F,Black,0,0,0,0,1957
6,F,White,0,0,0,0,1988
12,M,White,0,3,1,0,1958
20,M,White,0,15,2,6,1973
16,M,White,0,10,1,4,1965
8,M,White,0,14,0,9,1971
8,M,White,0,5,0,3,1940
5,M,Black,0,4,0,3,1961
12,M,White,0,2,0,2,1951
8,M,White,0,11,0,6,1958
2,M,Black,0,1,0,1,1941
1,M,White,0,11,0,11,1943
1,M,Black,0,1,0,1,1989
16,M,Asian/Pacific,0,2,0,1,1954
5,F,Black,0,8,0,8,1944
8,M,White,0,5,0,3,1975
12,M,White,0,1,0,1,1943
15,M,Black,0,3,0,2,1935
17,M,White,0,1,0,1,1944
17,M,White,0,3,0,2,1945
8,M,White,0,13,0,10,1967
12,M,White,0,6,0,4,1948
14,M,Black,0,19,0,12,1942
8,F,White,0,2,0,1,1952
12,M,White,0,6,0,3,1951
16,F,White,0,12,0,5,1956
6,M,White,0,1,0,1,1979
9,M,White,0,1,0,1,1992
8,M,White,0,7,0,4,1972
2,M,White,0,9,0,3,1942
11,M,Black,0,11,0,4,1940
8,M,White,0,6,0,2,1947
2,M,Black,0,7,0,4,1954
12,M,White,0,10,0,5,1952
8,M,White,0,4,0,3,1945
12,M,White,0,2,0,1,1940
2,M,Black,0,10,0,6,1936
5,M,Black,0,2,0,2,1945
8,M,White,0,1,0,1,1945
14,F,Hispanic,0,9,0,4,1957
8,M,White,0,2,0,1,1942
12,M,White,0,2,0,1,1966
2,M,White,0,1,0,1,1950
14,M,White,0,3,0,1,1940
24,M,White,0,4,0,1,1964
21,M,White,0,10,0,6,1971
5,F,Black,0,2,0,2,1952
1,F,Black,0,6,0,4,1954
2,M,Black,0,18,0,15,1954
6,M,Hispanic,0,0,0,0,1992
11,M,White,0,0,0,0,1986
2,M,Black,0,0,0,0,1944
11,F,Black,0,0,0,0,1945
2,M,Black,0,0,0,0,1928
14,F,White,0,0,0,0,1962
16,M,White,0,0,0,0,1987
8,M,White,0,0,0,0,1985
11,M,White,0,0,0,0,1987
14,F,White,0,1,0,0,1981
9,M,White,0,1,0,0,1976
2,M,Black,0,1,0,0,1988
11,M,Hispanic,0,1,0,0,1983
6,M,Hispanic,0,1,0,0,1986
6,M,Hispanic,0,1,0,0,1987
6,M,Hispanic,0,1,0,0,1992
7,M,White,0,1,0,0,1990
6,M,Hispanic,0,1,0,0,1990
5,F,Black,0,1,0,0,1963
22,F,Hispanic,0,1,0,0,1990
6,M,Hispanic,0,1,0,0,1986
7,M,White,0,1,0,0,1991
15,F,White,0,1,0,0,1989
15,F,White,0,1,0,0,1987
8,M,Hispanic,0,1,0,0,1987
6,M,White,0,2,0,0,1991
6,F,Hispanic,0,1,0,0,1990
25,M,White,0,1,0,0,1979
2,M,White,0,1,0,0,1985
23,M,White,0,1,0,0,1941
5,M,White,0,1,0,0,1953
6,F,White,0,1,0,0,1982
16,M,White,0,1,0,0,1990
9,M,Hispanic,0,1,0,0,1990
3,M,Black,0,1,0,0,1992
1,F,Black,0,2,0,0,1986
4,M,Black,0,1,0,0,1984
7,M,White,0,3,0,0,1984
8,M,White,0,1,0,0,1990
7,M,Hispanic,0,1,0,0,1984
6,M,Black,0,1,0,0,1989
19,M,White,0,1,0,0,1994
15,M,White,0,1,0,0,1963
2,M,White,0,3,0,0,1972
14,M,White,0,1,0,0,1944
22,F,White,0,1,0,0,1975
18,M,White,0,1,0,0,1993
2,F,Black,0,1,0,0,1987
4,F,Black,0,0,0,0,1979
4,M,White,0,1,0,0,1977
8,M,Hispanic,0,1,0,0,1944
3,M,Hispanic,0,1,0,0,1983
4,M,White,0,1,0,0,1944
5,M,Black,0,5,0,0,1952
8,F,White,0,1,0,0,1970
16,M,Asian/Pacific,0,1,0,0,1988
10,M,Asian/Pacific,0,1,0,0,1990
11,M,White,0,2,0,0,1946
6,F,Black,0,1,0,0,1990
19,F,Hispanic,0,1,0,0,1987
25,M,Hispanic,0,1,0,0,1993
14,M,Hispanic,0,1,0,0,1980
6,M,White,0,2,0,0,1991
5,M,Hispanic,0,3,0,0,1975
10,M,Hispanic,0,2,0,0,1988
11,M,White,0,3,0,0,1988
18,M,Hispanic,0,1,0,0,1987
22,M,White,0,1,0,0,1980
24,M,Asian/Pacific,0,1,0,0,1991
6,M,Hispanic,0,1,0,0,1990
5,M,White,0,1,0,0,1988
6,M,White,0,1,0,0,1987
22,M,White,0,1,0,0,1992
9,M,White,0,1,0,0,1993
2,M,Black,0,0,0,0,1930
11,M,White,0,2,0,0,1974
19,M,White,0,0,0,0,1991
7,M,White,0,0,0,0,1992
20,M,Hispanic,0,0,0,0,1991
25,F,White,0,0,0,0,1981
12,F,White,0,0,0,0,1978
8,M,White,0,0,0,0,1927
15,M,Black,0,0,0,0,1939
2,F,White,0,0,0,0,1984
6,M,White,0,0,0,0,1986
15,M,White,0,0,0,0,1989
5,M,White,0,0,0,0,1960
2,M,Black,0,0,0,0,1953
11,M,White,0,0,0,0,1928
8,M,White,0,0,0,0,1924
12,M,White,0,0,0,0,1922
6,M,White,0,0,0,0,1935
2,F,Black,0,0,0,0,1948
12,M,White,0,0,0,0,1937
9,M,Hispanic,0,0,0,0,1989
2,M,Black,0,0,0,0,1922
22,M,Hispanic,0,0,0,0,1985
24,M,Asian/Pacific,0,0,0,0,1989
7,F,Hispanic,0,0,0,0,1987
11,M,White,0,0,0,0,1993
24,M,White,0,0,0,0,1991
11,M,White,0,0,0,0,1984
25,M,White,0,0,0,0,1941
6,M,Black,0,0,0,0,1940
5,M,White,0,0,0,0,1932
22,M,Hispanic,0,0,0,0,1988
8,M,White,0,0,0,0,1946
1,M,White,0,0,0,0,1937
11,M,White,0,0,0,0,1993
8,M,Hispanic,0,0,0,0,1984
25,F,White,0,0,0,0,1989
6,M,Hispanic,0,0,0,0,1991
11,F,Hispanic,0,0,0,0,1989
11,F,White,0,0,0,0,1984
24,M,White,0,0,0,0,1992
2,M,Black,0,0,0,0,1919
14,M,White,0,0,0,0,1924
2,M,White,0,0,0,0,1928
11,M,White,0,0,0,0,1931
2,M,Black,0,0,0,0,1936
8,M,Black,0,0,0,0,1928
18,M,Hispanic,0,0,0,0,1981
10,F,Hispanic,0,0,0,0,1982
11,F,Black,0,0,0,0,1944
15,F,Hispanic,0,0,0,0,1991
18,M,White,0,0,0,0,1992
24,M,Hispanic,0,0,0,0,1950
2,M,White,0,0,0,0,1953
11,M,White,0,0,0,0,1921
12,M,White,0,0,0,0,1948
11,M,Black,0,0,0,0,1926
11,M,Black,0,0,0,0,1935
14,M,White,0,0,0,0,1918
14,M,White,0,0,0,0,1944
8,M,White,0,0,0,0,1930
2,M,Black,0,0,0,0,1927
8,M,White,0,0,0,0,1927
2,M,White,0,0,0,0,1938
12,M,Black,0,0,0,0,1923
11,M,White,0,0,0,0,1947
5,M,Black,0,0,0,0,1949
2,M,White,0,0,0,0,1951
15,M,White,0,0,0,0,1926
15,M,White,0,0,0,0,1924
14,M,White,0,0,0,0,1922
11,M,Black,0,0,0,0,1924
2,M,White,0,0,0,0,1930
15,F,White,0,0,0,0,1982
2,F,Black,0,0,0,0,1979
19,F,White,0,0,0,0,1980
2,M,Hispanic,0,0,0,0,1989
25,F,White,0,0,0,0,1991
25,F,White,0,0,0,0,1989
4,M,Hispanic,0,0,0,0,1988
14,M,Hispanic,0,0,0,0,1983
3,M,White,0,0,0,0,1989
17,M,White,0,0,0,0,1989
25,M,White,0,0,0,0,1983
10,F,White,0,0,0,0,1986
9,M,Hispanic,0,0,0,0,1985
11,F,White,0,0,0,0,1984
8,F,White,0,0,0,0,1991
4,M,White,0,0,0,0,1986
17,F,Hispanic,0,0,0,0,1986
11,F,White,0,0,0,0,1983
12,M,Asian/Pacific,0,0,0,0,1990
4,F,Hispanic,0,0,0,0,1989
19,M,White,0,0,0,0,1985
5,M,White,0,0,0,0,1987
10,F,Hispanic,0,0,0,0,1983
25,M,White,0,0,0,0,1992
8,M,Hispanic,0,0,0,0,1993
25,M,Hispanic,0,0,0,0,1987
6,M,Hispanic,0,0,0,0,1991
25,F,White,0,0,0,0,1981
11,M,Asian/Pacific,0,0,0,0,1993
2,M,Black,0,0,0,0,1941
18,M,Asian/Pacific,0,0,0,0,1987
11,F,Asian/Pacific,0,0,0,0,1989
25,F,White,0,0,0,0,1989
5,M,Hispanic,0,0,0,0,1985
24,M,Hispanic,0,0,0,0,1981
6,M,Asian/Pacific,0,0,0,0,1983
12,F,Asian/Pacific,0,0,0,0,1966
20,M,White,0,0,0,0,1939
15,M,White,0,0,0,0,1990
5,M,Black,0,0,0,0,1979
4,M,White,0,0,0,0,1990
18,F,Asian/Pacific,0,0,0,0,1980
18,M,Hispanic,0,0,0,0,1987
6,M,White,0,0,0,0,1985
8,M,White,0,0,0,0,1978
15,M,White,0,0,0,0,1994
3,F,Black,0,0,0,0,1990
11,M,White,0,0,0,0,1933
25,M,Hispanic,0,0,0,0,1976
3,M,Black,0,0,0,0,1975
9,F,Hispanic,0,0,0,0,1987
8,M,Hispanic,0,0,0,0,1989
2,M,Black,0,0,0,0,1928
8,M,Black,0,0,0,0,1957
11,M,Black,0,0,0,0,1926
12,M,White,0,0,0,0,1944
1,M,White,0,0,0,0,1989
11,M,Hispanic,0,0,0,0,1987
16,M,Black,0,0,0,0,1985
24,M,White,0,0,0,0,1985
15,M,White,0,0,0,0,1984
20,M,White,0,0,0,0,1981
6,M,Black,0,0,0,0,1983
9,F,Hispanic,0,0,0,0,1991
4,M,White,0,0,0,0,1982
14,M,White,0,0,0,0,1985
11,M,White,0,0,0,0,1921
14,M,Hispanic,0,0,0,0,1982
18,M,Black,0,0,0,0,1978
4,M,White,0,0,0,0,1991
14,F,White,0,0,0,0,1993
8,M,White,0,0,0,0,1991
3,M,White,0,0,0,0,1983
7,F,Black,0,0,0,0,1958
1,M,White,0,0,0,0,1989
7,M,White,0,0,0,0,1981
11,M,Hispanic,0,0,0,0,1985
15,M,Hispanic,0,0,0,0,1989
11,F,White,0,0,0,0,1964
11,F,Black,0,0,0,0,1956
6,F,White,0,0,0,0,1994
24,M,White,0,0,0,0,1991
2,M,White,0,0,0,0,1930
20,F,White,0,0,0,0,1951
14,F,White,0,0,0,0,1955
9,M,White,0,0,0,0,1989
15,F,Hispanic,0,0,0,0,1990
22,M,White,0,0,0,0,1983
11,M,White,0,0,0,0,1983
19,M,White,0,0,0,0,1992
17,M,Hispanic,0,0,0,0,1985
12,M,Hispanic,0,0,0,0,1981
12,M,White,0,0,0,0,1991
7,M,White,0,0,0,0,1988
8,M,White,0,0,0,0,1937
14,M,White,0,0,0,0,1945
24,F,Hispanic,0,0,0,0,1987
8,M,White,0,0,0,0,1927
13,M,Black,0,0,0,0,1924
8,M,White,0,0,0,0,1991
12,M,Hispanic,0,0,0,0,1986
10,M,Black,0,0,0,0,1988
9,F,White,0,0,0,0,1986
4,M,Hispanic,0,0,0,0,1986
2,M,Black,0,0,0,0,1920
5,M,White,0,0,0,0,1930
11,M,Black,0,0,0,0,1930
14,M,White,0,0,0,0,1944
6,M,White,0,0,0,0,1947
6,M,Hispanic,0,0,0,0,1985
12,M,Hispanic,0,0,0,0,1990
6,M,White,0,0,0,0,1987
5,M,Black,0,0,0,0,1930
8,M,White,0,0,0,0,1933
12,M,White,0,0,0,0,1951
9,M,White,0,0,0,0,1988
8,M,White,0,0,0,0,1982
4,M,White,0,0,0,0,1993
15,M,White,0,0,0,0,1961
11,M,White,0,0,0,0,1992
25,F,Hispanic,0,0,0,0,1980
9,M,Hispanic,0,0,0,0,1989
5,M,White,0,0,0,0,1951
19,M,White,0,0,0,0,1990
22,M,White,0,0,0,0,1945
12,M,White,0,0,0,0,1949
24,M,White,0,0,0,0,1982
14,F,Asian/Pacific,0,0,0,0,1987
9,M,Hispanic,0,0,0,0,1987
20,M,White,0,0,0,0,1994
12,M,White,0,0,0,0,1933
14,F,Black,0,0,0,0,1988
5,F,Black,0,0,0,0,1986
4,F,Hispanic,0,0,0,0,1985
18,F,Hispanic,0,0,0,0,1989
14,M,Hispanic,0,0,0,0,1985
12,M,White,0,0,0,0,1921
2,M,White,0,0,0,0,1947
25,M,White,0,0,0,0,1989
4,F,Black,0,0,0,0,1978
11,M,Black,0,0,0,0,1929
11,M,Black,0,0,0,0,1937
2,M,White,0,0,0,0,1937
2,F,Black,0,0,0,0,1965
18,F,Hispanic,0,0,0,0,1988
5,M,Hispanic,0,0,0,0,1989
8,M,White,0,0,0,0,1933
5,M,Black,0,0,0,0,1929
19,M,Hispanic,0,0,0,0,1966
5,F,Black,0,0,0,0,1946
5,M,White,0,0,0,0,1946
22,M,White,0,0,0,0,1989
9,M,Asian/Pacific,0,0,0,0,1993
11,M,White,0,0,0,0,1927
15,M,White,0,0,0,0,1925
11,M,White,0,0,0,0,1990
15,M,Hispanic,0,0,0,0,1990
11,M,Hispanic,0,0,0,0,1986
6,M,Hispanic,0,0,0,0,1989
6,F,Black,0,0,0,0,1991
9,F,Hispanic,0,0,0,0,1985
9,M,Black,0,0,0,0,1988
